ID;Type;Type;Type;Zone;Zone;Zone;Nombre de places (taille voiture);Longueur (m);Orientation;Oriëntatie;Orientation;Google Maps;Google Street View;Coordonnées géographiques
128308;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87815788514543%2C4.344441955337283;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87815788514543%2C4.344441955337283;50.87815788514543, 4.344441955337283
128392;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88167008078713%2C4.341058780835554;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88167008078713%2C4.341058780835554;50.88167008078713, 4.341058780835554
128617;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.82895198745372%2C4.365136902917586;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82895198745372%2C4.365136902917586;50.82895198745372, 4.365136902917586
131794;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.845437855935764%2C4.340836267204472;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.845437855935764%2C4.340836267204472;50.845437855935764, 4.340836267204472
132620;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.890982553820294%2C4.343323669725448;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.890982553820294%2C4.343323669725448;50.890982553820294, 4.343323669725448
132625;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.889222948689365%2C4.342982469593866;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.889222948689365%2C4.342982469593866;50.889222948689365, 4.342982469593866
132631;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;5;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.893701687959826%2C4.388937884772695;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.893701687959826%2C4.388937884772695;50.893701687959826, 4.388937884772695
134977;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.839282861486815%2C4.347265559868349;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.839282861486815%2C4.347265559868349;50.839282861486815, 4.347265559868349
135229;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.872045549893706%2C4.345977802598441;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.872045549893706%2C4.345977802598441;50.872045549893706, 4.345977802598441
138810;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89845277585991%2C4.330392795597925;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89845277585991%2C4.330392795597925;50.89845277585991, 4.330392795597925
138816;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.90004106516795%2C4.330348996880949;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.90004106516795%2C4.330348996880949;50.90004106516795, 4.330348996880949
142661;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;15;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83395653118507%2C4.349522249310548;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83395653118507%2C4.349522249310548;50.83395653118507, 4.349522249310548
142963;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.895665199649805%2C4.327068507334412;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.895665199649805%2C4.327068507334412;50.895665199649805, 4.327068507334412
146294;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87995643808861%2C4.344496529667898;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87995643808861%2C4.344496529667898;50.87995643808861, 4.344496529667898
149570;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8544881387624%2C4.345355119975139;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8544881387624%2C4.345355119975139;50.8544881387624, 4.345355119975139
149635;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84893302481831%2C4.38186513542773;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84893302481831%2C4.38186513542773;50.84893302481831, 4.38186513542773
149748;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87319526876948%2C4.346043646534686;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87319526876948%2C4.346043646534686;50.87319526876948, 4.346043646534686
149959;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89017583997152%2C4.385996156054116;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89017583997152%2C4.385996156054116;50.89017583997152, 4.385996156054116
149960;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;2;7;Perpendiculaire;Loodrecht;Perpendicular;https://www.google.com/maps/search/?api=1&query=50.89710230945818%2C4.381258434962033;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89710230945818%2C4.381258434962033;50.89710230945818, 4.381258434962033
153275;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.872578411986275%2C4.352191624265214;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.872578411986275%2C4.352191624265214;50.872578411986275, 4.352191624265214
153877;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89161499881809%2C4.413799385469772;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89161499881809%2C4.413799385469772;50.89161499881809, 4.413799385469772
156470;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84396063276628%2C4.340052844109513;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84396063276628%2C4.340052844109513;50.84396063276628, 4.340052844109513
156952;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8580047957813%2C4.347768080491778;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8580047957813%2C4.347768080491778;50.8580047957813, 4.347768080491778
160128;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.849293151603646%2C4.379017909177759;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.849293151603646%2C4.379017909177759;50.849293151603646, 4.379017909177759
160189;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;11;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.875020206210905%2C4.356020973468896;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.875020206210905%2C4.356020973468896;50.875020206210905, 4.356020973468896
167297;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.874014937869%2C4.35805666345496;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.874014937869%2C4.35805666345496;50.874014937869, 4.35805666345496
167516;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;5;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.802917878586555%2C4.388441361598678;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.802917878586555%2C4.388441361598678;50.802917878586555, 4.388441361598678
167998;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85757897988682%2C4.346576197633655;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85757897988682%2C4.346576197633655;50.85757897988682, 4.346576197633655
168085;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84896271492657%2C4.381642464420038;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84896271492657%2C4.381642464420038;50.84896271492657, 4.381642464420038
174830;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83774972574324%2C4.344026645445313;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83774972574324%2C4.344026645445313;50.83774972574324, 4.344026645445313
174944;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.848636256541944%2C4.379334785889747;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.848636256541944%2C4.379334785889747;50.848636256541944, 4.379334785889747
175716;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;3;En épi;Op de kolf;On the cob;https://www.google.com/maps/search/?api=1&query=50.89051660297669%2C4.34261985067069;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89051660297669%2C4.34261985067069;50.89051660297669, 4.34261985067069
178442;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;4;24;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84773132491513%2C4.345421332909829;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84773132491513%2C4.345421332909829;50.84773132491513, 4.345421332909829
178470;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85477575986369%2C4.349893025158706;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85477575986369%2C4.349893025158706;50.85477575986369, 4.349893025158706
178561;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87683149253441%2C4.353549997323379;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87683149253441%2C4.353549997323379;50.87683149253441, 4.353549997323379
178578;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;5;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.879770200361705%2C4.357127191859446;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.879770200361705%2C4.357127191859446;50.879770200361705, 4.357127191859446
178581;PMR;PBM;PRM;Zone verte;Groene zone;Green area;3;18;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.857529957616315%2C4.353519155261053;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.857529957616315%2C4.353519155261053;50.857529957616315, 4.353519155261053
178627;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87415926882918%2C4.357253147336647;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87415926882918%2C4.357253147336647;50.87415926882918, 4.357253147336647
178651;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.869944842365214%2C4.361439898531193;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.869944842365214%2C4.361439898531193;50.869944842365214, 4.361439898531193
178689;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89721028264057%2C4.359737769025616;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89721028264057%2C4.359737769025616;50.89721028264057, 4.359737769025616
178718;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89795166764138%2C4.354419837418462;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89795166764138%2C4.354419837418462;50.89795166764138, 4.354419837418462
178924;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.817754060487204%2C4.37106920552478;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.817754060487204%2C4.37106920552478;50.817754060487204, 4.37106920552478
179339;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8881080688011%2C4.413219396852575;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8881080688011%2C4.413219396852575;50.8881080688011, 4.413219396852575
182343;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.816318849748626%2C4.372270522728527;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.816318849748626%2C4.372270522728527;50.816318849748626, 4.372270522728527
186584;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84885521434247%2C4.347546731683231;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84885521434247%2C4.347546731683231;50.84885521434247, 4.347546731683231
186590;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85115465288726%2C4.34264295647823;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85115465288726%2C4.34264295647823;50.85115465288726, 4.34264295647823
186707;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88049575419936%2C4.342323393726036;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88049575419936%2C4.342323393726036;50.88049575419936, 4.342323393726036
192599;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.848071172669265%2C4.346255440449117;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.848071172669265%2C4.346255440449117;50.848071172669265, 4.346255440449117
193046;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.816001804018434%2C4.374658285738448;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.816001804018434%2C4.374658285738448;50.816001804018434, 4.374658285738448
193495;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.891295459073504%2C4.342515011867249;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.891295459073504%2C4.342515011867249;50.891295459073504, 4.342515011867249
196383;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;5;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88744977770859%2C4.342838616451622;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88744977770859%2C4.342838616451622;50.88744977770859, 4.342838616451622
196535;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.892098348367135%2C4.385907149283367;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.892098348367135%2C4.385907149283367;50.892098348367135, 4.385907149283367
196680;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83953428114943%2C4.367136502908393;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83953428114943%2C4.367136502908393;50.83953428114943, 4.367136502908393
196688;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84360461651433%2C4.352043224764337;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84360461651433%2C4.352043224764337;50.84360461651433, 4.352043224764337
197203;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89612124245221%2C4.393376402587917;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89612124245221%2C4.393376402587917;50.89612124245221, 4.393376402587917
199724;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83761638996241%2C4.343139153594712;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83761638996241%2C4.343139153594712;50.83761638996241, 4.343139153594712
202073;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.894691377608055%2C4.374598421671052;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.894691377608055%2C4.374598421671052;50.894691377608055, 4.374598421671052
